paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
2234;3507410;Melo, ylä;W;Vedenkorkeus;35.211;Jatkuva;1.11.1993;17.01.2026;Pirkanmaa;0.0;;-55.0;;
2235;3507420;Melo, ala;W;Vedenkorkeus;35.132;Jatkuva;1.11.1993;17.01.2026;Pirkanmaa;0.0;;-55.0;;
2236;3507600;Linnanjärvi;W;Vedenkorkeus;35.533;Jatkuva;1.8.1910;18.01.2026;Pirkanmaa;64.0;31.0;0.0;;
2238;3507710;Parkanonjärvi;W;Vedenkorkeus;35.532;Jatkuva;1.1.1981;18.01.2026;Pirkanmaa;64.0;;0.0;;
2239;3507900;Leppäsjärvi;W;Vedenkorkeus;35.571;Jatkuva;1.3.1933;18.01.2026;Pirkanmaa;10007.0;9973.0;;9960.0;
2240;3508000;Jämijärvi;W;Vedenkorkeus;35.542;Jatkuva;1.1.1911;18.01.2026;Satakunta;9960.0;9925.0;9897.0;;
2242;3508210;Kyrösjärvi, etelä;W;Vedenkorkeus;35.521;Jatkuva;1.7.1925;18.01.2026;Pirkanmaa;0.0;-33.0;-59.0;;
2243;3508400;Siuro, ylä;W;Vedenkorkeus;35.511;Jatkuva;01.01.1894;13.01.2026;Pirkanmaa;55.0;;0.0;;
2246;3508610;Kulovesi;W;Vedenkorkeus;35.132;Jatkuva;1.1.1959;17.01.2026;Pirkanmaa;55.0;23.0;0.0;;
2247;3508700;Rautavesi;W;Vedenkorkeus;35.131;Jatkuva;22.6.1910;17.01.2026;Pirkanmaa;57.0;25.0;0.0;;
2248;3508720;Liekovesi;W;Vedenkorkeus;35.131;Jatkuva;1.1.1957;17.01.2026;Pirkanmaa;57.0;25.0;0.0;;
2249;3508730;Hartolankoski, ylä;W;Vedenkorkeus;35.123;Jatkuva;1.1.1956;17.01.2026;Pirkanmaa;57.0;;0.0;;
2250;3508740;Hartolankoski, ala;W;Vedenkorkeus;35.123;Jatkuva;1.1.1957;17.01.2026;Pirkanmaa;57.0;;0.0;;
2251;3508800;Kiikka;W;Vedenkorkeus;35.123;Jatkuva;1.1.1903;18.01.2026;Pirkanmaa;32.0;0.0;-25.0;;
2252;3509000;Äetsä, ylä;W;Vedenkorkeus;35.123;Jatkuva;1.1.1935;17.01.2026;Pirkanmaa;58.0;25.0;0.0;;
2253;3509010;Äetsä, ala;W;Vedenkorkeus;35.122;Jatkuva;1.1.1933;17.01.2026;Pirkanmaa;58.0;25.0;0.0;;
2254;3509110;Pyhäjärvi, Saari;W;Vedenkorkeus;35.931;Jatkuva;1.1.1926;18.01.2026;Kanta-Häme;9639.0;9612.0;9595.0;;
2256;3509140;Liesjärvi;W;Vedenkorkeus;35.982;Jatkuva;1.1.1963;18.01.2026;Kanta-Häme;10776.0;10750.0;;10740.0;
2259;3509210;Kuhalankoski, ylä;W;Vedenkorkeus;35.931;Jatkuva;22.3.1937;18.01.2026;Kanta-Häme;28.0;0.0;-17.0;;
2260;3509220;Kuhalankoski, ala;W;Vedenkorkeus;35.931;Jatkuva;14.6.1937;28.2.2015;Kanta-Häme;28.0;0.0;;;
2262;3509310;Loimijoki, Sallila, ylä;W;Vedenkorkeus;35.913;Jatkuva;15.9.1954;18.01.2026;Satakunta;31.0;0.0;;;
2263;3509320;Loimijoki, Sallila, ala;W;Vedenkorkeus;35.913;Jatkuva;1.1.1956;18.01.2026;Satakunta;31.0;0.0;;;
2265;3509410;Loimijoki, Maurialankoski;W;Vedenkorkeus;35.912;Jatkuva;1.8.1984;19.01.2026;Satakunta;5232.0;5200.0;;;
2267;3509800;Sääksjärvi;W;Vedenkorkeus;35.152;Jatkuva;15.7.1910;18.01.2026;Satakunta;4848.0;4813.0;4787.0;;
2270;3509911;Syyränsuu;W;Vedenkorkeus;35.122;Jatkuva;1.1.1970;17.01.2026;Satakunta;58.0;;0.0;;
2275;3510111;Pahakoski, 780;W;Vedenkorkeus;35.122;Jatkuva;1.1.1958;17.01.2026;Satakunta;59.0;;0.0;;
2276;3510130;Upas, 730;W;Vedenkorkeus;35.122;Jatkuva;1.1.1970;17.01.2026;Satakunta;59.0;;0.0;;
2277;3510330;Kolsi, ylä;W;Vedenkorkeus;35.122;Jatkuva;1.1.1971;17.01.2026;Satakunta;59.0;;0.0;;
2278;3510340;Kolsi, ala;W;Vedenkorkeus;35.121;Jatkuva;1.11.1993;17.01.2026;Satakunta;59.0;;0.0;;
2279;3510400;Harjavalta, ylä;W;Vedenkorkeus;35.121;Jatkuva;1.1.1981;17.01.2026;Satakunta;61.0;;0.0;;
2285;3602100;Isojärvi;W;Vedenkorkeus;36.014;Jatkuva;1.1.1960;19.01.2026;Satakunta;3436.0;3400.0;;;
2286;3602200;Eteläjoki, Paratiisikoski;W;Vedenkorkeus;36.016;Jatkuva;1.1.1970;19.01.2026;Satakunta;378.0;340.0;;;
2288;3602300;Pohjajoki;W;Vedenkorkeus;36.012;Jatkuva;1.1.1968;19.01.2026;Satakunta;2034.0;1996.0;;;
2289;3602500;Lankoski, ylä;W;Vedenkorkeus;36.011;Jatkuva;1.1.1970;19.01.2026;Satakunta;3315.0;3277.0;;;
2290;3700300;Perus;W;Vedenkorkeus;37.013;Jatkuva;1.8.1978;19.01.2026;Pohjanmaa;1068.0;1027.0;;;
2294;3800910;Puskamarkki;W;Vedenkorkeus;38.001;Jatkuva;8.8.1985;19.01.2026;Pohjanmaa;1949.0;1908.0;1876.0;1895.0;
2295;3900800;Allmänningsforsen;W;Vedenkorkeus;39.001;Jatkuva;1.2.1981;19.01.2026;Pohjanmaa;55.0;13.0;;0.0;
2298;4000910;Malax;W;Vedenkorkeus;40.002;Jatkuva;1.6.1978;19.01.2026;Pohjanmaa;628.0;585.0;;;
2299;4100900;Karkkimala;W;Vedenkorkeus;41.001;Jatkuva;1.1.1972;18.01.2026;Pohjanmaa;314.0;270.0;233.0;;
2304;4200420;Seinäjärvi;W;Vedenkorkeus;42.074;Jatkuva;1.6.1957;19.01.2026;Pirkanmaa;50.0;16.0;;0.0;
2306;4200600;Kyrönjoki, Hanhikoski;W;Vedenkorkeus;42.023;Jatkuva;1.5.1951;18.01.2026;Etelä-Pohjanmaa;3204.0;3164.0;3128.0;;
2307;4200800;Pappilankoski;W;Vedenkorkeus;42.021;Jatkuva;23.3.1912;18.01.2026;Etelä-Pohjanmaa;1726.0;1683.0;1647.0;;
2308;4201000;Skatila;W;Vedenkorkeus;42.012;Jatkuva;1.1.1911;19.01.2026;Pohjanmaa;269.0;225.0;188.0;;
2309;4400100;Kuortaneenjärvi;W;Vedenkorkeus;44.033;Jatkuva;19.11.1929;18.01.2026;Etelä-Pohjanmaa;7538.0;7500.0;;7486.0;
2310;4400110;Töysänjoki;W;Vedenkorkeus;44.081;Jatkuva;1.5.1980;19.01.2026;Etelä-Pohjanmaa;10158.0;10122.0;;;
2312;4400210;Hirvijärvi;W;Vedenkorkeus;44.092;Jatkuva;1.5.1984;18.01.2026;Etelä-Pohjanmaa;54.0;;;0.0;
2314;4400310;Tampparinkoski;W;Vedenkorkeus;44.031;Jatkuva;1.5.1980;18.01.2026;Etelä-Pohjanmaa;3316.0;3275.0;;;
2315;4400320;Kauhavanjoki;W;Vedenkorkeus;44.061;Jatkuva;21.4.1955;19.01.2026;Etelä-Pohjanmaa;56.0;13.0;;0.0;
2318;4400610;Keppo;W;Vedenkorkeus;44.011;Jatkuva;4.2.1935;18.01.2026;Pohjanmaa;1917.0;1874.0;1836.0;;
2835;0402740;Iso-Hietajärvi;W;Vedenkorkeus;04.963;Jatkuva;29.4.1988;5.3.2018;Pohjois-Karjala;16469.0;16446.0;;;
2836;0402770;Pieni-Hietajärvi;W;Vedenkorkeus;04.963;Jatkuva;5.5.1988;5.3.2018;Pohjois-Karjala;16475.0;16452.0;;;
2862;0405421;Osmanginjärvi;W;Vedenkorkeus;04.562;Jatkuva;2.1.1960;30.8.2006;Pohjois-Savo;9894.0;;;9850.0;
2866;0405412;Kilpijärvi;W;Vedenkorkeus;04.581;Jatkuva;1.4.1982;18.01.2026;Pohjois-Savo;8543.0;;;8502.0;
2885;0407927;Pöljänjärvi;W;Vedenkorkeus;04.652;Jatkuva;7.5.1975;18.01.2026;Pohjois-Savo;8966.0;8937.0;;;
2914;1403020;Ahveninen;W;Vedenkorkeus;14.722;Jatkuva;2.9.1975;31.12.2025;Pohjois-Savo;39.0;10.0;;0.0;
2951;0403031;Naarajärvi;W;Vedenkorkeus;04.284;Jatkuva;6.4.2001;30.12.2025;Pohjois-Savo;11972.0;11943.0;;;
2953;1700500;Ilolanjoki, Ilolan silta;W;Vedenkorkeus;17.001;Jatkuva;8.1.1996;18.01.2026;Uusimaa;532.0;507.0;;;
2961;8102600;Pitkäjärvi;W;Vedenkorkeus;81.055;Jatkuva;2.4.1946;3.12.2025;Uusimaa;1824.0;1800.0;;;
2966;1700600;Tiiläänjärvi;W;Vedenkorkeus;17.005;Jatkuva;27.1.1983;08.01.2026;Uusimaa;1598.0;1573.0;;;
2973;2300210;Pitkäjärvi, meijerin laituri;W;Vedenkorkeus;23.071;Jatkuva;7.1.1998;19.01.2026;Uusimaa;4093.0;4067.0;;;
2976;2300200;Pusulanjärvi eli Jäämäjärvi, luusua;W;Vedenkorkeus;23.062;Jatkuva;1.1.1977;19.01.2026;Uusimaa;3803.0;3777.0;;3768.0;
2978;1500600;Taasianjoki, Holmankoski;W;Vedenkorkeus;15.002;Jatkuva;1.1.1980;18.01.2026;Uusimaa;416.0;393.0;;389.0;
2980;1601100;Koskenkylänjoki, Niinikoski;W;Vedenkorkeus;16.001;Jatkuva;25.3.1981;18.01.2026;Uusimaa;654.0;629.0;;;
2985;8102000;Loviisanjoki, urheilukenttä;W;Vedenkorkeus;81.027;Jatkuva;2.2.1996;19.01.2026;Uusimaa;211.0;188.0;;;
2986;2200100;Enäjärvi, Hulttilanjoki;W;Vedenkorkeus;22.004;Jatkuva;1.1.1977;18.01.2026;Uusimaa;4942.0;4917.0;;;
2990;2300240;Nummenjoki, Pirkkula;W;Vedenkorkeus;23.061;Jatkuva;9.6.1981;19.01.2026;Uusimaa;3326.0;3300.0;;;
2992;2300340;Vihtijärvi, Sorvarinjoki;W;Vedenkorkeus;23.092;Jatkuva;8.1.1983;18.01.2026;Uusimaa;8646.0;8621.0;;;
3002;2000200;Sipoonjoki, Brobölen pato;W;Vedenkorkeus;20.001;Jatkuva;19.5.1981;18.01.2026;Uusimaa;431.0;;;400.0;
3005;8102800;Espoonjoki;W;Vedenkorkeus;81.055;Jatkuva;24.3.1995;19.01.2026;Uusimaa;85.0;60.0;;;
3015;2104700;Luhtajoki (Hagalund);W;Vedenkorkeus;21.051;Jatkuva;7.1.1997;19.01.2026;Uusimaa;2694.0;2669.0;;;
3017;2104900;Lepsämänjoki;W;Vedenkorkeus;21.041;Jatkuva;1.4.1996;19.01.2026;Uusimaa;2726.0;2701.0;;;
3021;0410440;Purnujärvi;W;Vedenkorkeus;04.193;Jatkuva;15.5.1977;18.01.2026;Etelä-Karjala;6786.0;6767.0;;;
3025;0900100;Urpalanjärvi;W;Vedenkorkeus;09.006;Jatkuva;1.3.1964;19.01.2026;Etelä-Karjala;6006.0;5985.0;;5980.0;
3026;0900200;Suurijärvi;W;Vedenkorkeus;09.002;Jatkuva;1.1.1965;18.01.2026;Etelä-Karjala;2631.0;2610.0;;;
3027;1300200;Enäjärvi-Sanijärvi;W;Vedenkorkeus;13.002;Jatkuva;1.10.1973;18.01.2026;Kymenlaakso;5129.0;5108.0;5100.0;;
3028;1300100;Saaramaanjärvi;W;Vedenkorkeus;13.003;Jatkuva;1.10.1973;18.01.2026;Kymenlaakso;6421.0;6400.0;6393.0;;
3031;1411210;Ahvenkoski ylä;W;Vedenkorkeus;14.111;Jatkuva;1.3.2001;17.01.2026;Kymenlaakso;28.0;;0.0;;
3032;1411240;Ahvenkoski ala;W;Vedenkorkeus;81V024;Jatkuva;1.3.2001;17.01.2026;Kymenlaakso;28.0;;0.0;;
3034;1409710;Värälä;W;Vedenkorkeus;14.113;Jatkuva;3.1.1974;17.01.2026;Kymenlaakso;31.0;;0.0;;
3035;1410910;Ediskoski ylä (stockfors);W;Vedenkorkeus;14.111;Jatkuva;1.3.1975;17.01.2026;Kymenlaakso;28.0;;0.0;;
3036;1411140;Stråka ylä;W;Vedenkorkeus;14.111;Jatkuva;1.3.1975;17.01.2026;Kymenlaakso;28.0;;0.0;;
3037;1411100;Klåsarö, ylävesi;W;Vedenkorkeus;14.111;Jatkuva;1.3.1975;17.01.2026;Kymenlaakso;28.0;;0.0;;
3040;1408910;Kannus- eli Ruokokoski, ylä;W;Vedenkorkeus;14.183;Jatkuva;1.3.1975;17.01.2026;Kymenlaakso;22.0;0.0;;;
3041;1408920;Kannus- eli  Ruokokoski, ala;W;Vedenkorkeus;14.183;Jatkuva;1.3.1975;17.01.2026;Kymenlaakso;22.0;0.0;;;
3045;2101500;Vantaa, Ylikylä;W;Vedenkorkeus;21.021;Jatkuva;19.3.2002;19.01.2026;Uusimaa;2905.0;2880.0;;;
3049;5300110;Reis-Vuohtajärvi;W;Vedenkorkeus;53.053;Jatkuva;1.1.1976;18.01.2026;Pohjois-Pohjanmaa;38.0;0.0;;;
3050;5300330;Settijärvi;W;Vedenkorkeus;53.072;Jatkuva;1.1.1976;18.01.2026;Pohjois-Pohjanmaa;38.0;0.0;;;
3051;5300230;Kuonanjärvi;W;Vedenkorkeus;53.082;Jatkuva;1.1.1976;18.01.2026;Pohjois-Pohjanmaa;38.0;0.0;;;
3052;5300120;Kiljanjärvi;W;Vedenkorkeus;53.057;Jatkuva;1.1.1976;18.01.2026;Pohjois-Pohjanmaa;38.0;0.0;;;
3053;5300410;Pidisjärvi;W;Vedenkorkeus;53.033;Jatkuva;1.1.1992;18.01.2026;Pohjois-Pohjanmaa;38.0;0.0;;;
3055;5300130;Korpinen;W;Vedenkorkeus;53.058;Jatkuva;25.1.1969;18.01.2026;Pohjois-Pohjanmaa;-96.0;-134.0;;;
3056;5300140;Iso-Juurikka;W;Vedenkorkeus;53.059;Jatkuva;9.1.1969;18.01.2026;Pohjois-Pohjanmaa;72.0;34.0;;;
3062;8103200;Ingarskilaån;W;Vedenkorkeus;81.064;Jatkuva;13.6.2001;19.01.2026;Uusimaa;122.0;97.0;;;
3068;2100210;Vantaanjoki, Paloheimo;W;Vedenkorkeus;21.023;Jatkuva;1.9.2001;18.01.2026;Kanta-Häme;26.0;0.0;;;
3072;3602110;Salmus ala;W;Vedenkorkeus;36.013;Jatkuva;8.9.1999;19.01.2026;Satakunta;3422.0;3384.0;;;
3075;1300101;Reitkalli, Puutarhak. silta;W;Vedenkorkeus;13.001;Jatkuva;2.4.2003;18.01.2026;Kymenlaakso;910.0;889.0;;884.0;
3078;6100222;Turpeisenjärvi;W;Vedenkorkeus;61.313;Jatkuva;29.6.1965;30.6.2012;Pohjois-Pohjanmaa;910.0;889.0;;884.0;
3079;6100710;Pudasjärvi, Tuulisalmi;W;Vedenkorkeus;61.133;Jatkuva;8.4.1959;18.01.2026;Pohjois-Pohjanmaa;50.0;14.0;;0.0;
3082;8102510;Nuuksion Pitkäjärvi;W;Vedenkorkeus;81.057;Jatkuva;1.1.1973;30.10.2025;Uusimaa;50.0;14.0;;0.0;
3084;2300944;Kirkkojärvi, Karjaa;W;Vedenkorkeus;23.012;Jatkuva;2.1.1975;18.01.2026;Uusimaa;50.0;14.0;;0.0;
3093;8102520;Bodom;W;Vedenkorkeus;81.055;Jatkuva;1.1.1973;18.01.2026;Uusimaa;50.0;14.0;;0.0;
3095;5902240;Katerma, ylä;W;Vedenkorkeus;59.911;Jatkuva;;;Kainuu;50.0;14.0;;0.0;
3100;3510730;Pori, Rauman silta;W;Vedenkorkeus;35.111;Jatkuva;;;Satakunta;36.0;0.0;;;
3103;3509112;Koijärvi;W;Vedenkorkeus;35.965;Jatkuva;18.1.1983;18.01.2026;Kanta-Häme;29.0;0.0;;;
3104;3509111;Pehkijärvi;W;Vedenkorkeus;35.933;Jatkuva;1.4.1971;18.01.2026;Kanta-Häme;28.0;0.0;;;
3107;3502530;Äimäjärvi;W;Vedenkorkeus;35.262;Jatkuva;24.8.1982;18.01.2026;Kanta-Häme;8136.0;8109.0;;8100.0;
3108;3509130;Kaartjärvi;W;Vedenkorkeus;35.887;Jatkuva;10.3.1938;18.01.2026;Kanta-Häme;27.0;0.0;;;
3113;3502310;Alajärvi;W;Vedenkorkeus;35.892;Jatkuva;1.1.2007;17.01.2026;Kanta-Häme;0.0;-27.0;-44.0;;
3114;3502200;Loppijärvi;W;Vedenkorkeus;35.874;Jatkuva;28.10.1943;18.01.2026;Kanta-Häme;37.0;10.0;;0.0;
3116;3502420;Ojajärvi;W;Vedenkorkeus;35.876;Jatkuva;1.1.1992;18.01.2026;Kanta-Häme;37.0;10.0;;0.0;
3117;3502540;Katumajärvi, uimarannan laituri;W;Vedenkorkeus;35.236;Jatkuva;30.11.1953;18.01.2026;Kanta-Häme;28.0;0.0;;;
3118;3502410;Alasjärvi;W;Vedenkorkeus;35.872;Jatkuva;1.12.1995;18.01.2026;Kanta-Häme;36.0;8.0;;0.0;
3119;3501320;Eteläistenjärvi;W;Vedenkorkeus;35.775;Jatkuva;1.3.1948;18.01.2026;Kanta-Häme;0.0;-27.0;;;
3120;2100230;Arolammen silta;W;Vedenkorkeus;21.023;Jatkuva;1.11.1999;18.01.2026;Kanta-Häme;26.0;0.0;;-7.0;
3127;3501010;Vehkajärvi;W;Vedenkorkeus;35.784;Jatkuva;10.4.1947;18.01.2026;Päijät-Häme;11037.0;11009.0;;;
3131;3501940;Haminanvuolle (Teuronjoki-Puujoki);W;Vedenkorkeus;35.823;Jatkuva;22.12.1954;18.01.2026;Kanta-Häme;40.0;14.0;0.0;;
3132;3501931;Oriharonjärvi;W;Vedenkorkeus;35.834;Jatkuva;2.4.1959;18.01.2026;Päijät-Häme;40.0;14.0;0.0;;
3136;3501930;Valkjärvi;W;Vedenkorkeus;35.838;Jatkuva;11.4.1958;18.01.2026;Päijät-Häme;39.0;14.0;0.0;;
3145;3600600;Karvian Kirkkojärvi;W;Vedenkorkeus;36.042;Jatkuva;1.1.1968;19.01.2026;Satakunta;12881.0;12844.0;;;
3146;5700120;Iso-Lamujärvi;W;Vedenkorkeus;57.063;Jatkuva;1.1.1971;18.01.2026;Pohjois-Pohjanmaa;13601.0;;;13555.0;
3147;4700110;Alajärvi;W;Vedenkorkeus;47.043;Jatkuva;1.1.1982;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
3152;3600530;Riuttan pato, ala;W;Vedenkorkeus;36.015;Jatkuva;19.8.2003;19.01.2026;Satakunta;3936.0;3900.0;;;
3163;1402211;Keitele, Äänekoski;W;Vedenkorkeus;14.411;Jatkuva;1.7.2003;31.12.2025;Keski-Suomi;56.0;26.0;0.0;;
3164;3508520;Mouhijärvi;W;Vedenkorkeus;35.155;Jatkuva;1.1.1995;19.01.2026;Pirkanmaa;45.0;12.0;;0.0;
3176;2200200;Poikkipuoliainen;W;Vedenkorkeus;22.004;Jatkuva;1.4.1977;18.01.2026;Uusimaa;4850.0;4825.0;;;
3188;2101320;Rusutjärvi;W;Vedenkorkeus;21.083;Jatkuva;21.5.1992;17.01.2026;Uusimaa;26.0;0.0;;;
3199;2400710;Saarenjärvi, etelä;W;Vedenkorkeus;24.012;Jatkuva;6.9.1999;18.01.2026;Varsinais-Suomi;1518.0;1492.0;;;
3200;2400700;Perniönjoki, Pesän silta;W;Vedenkorkeus;24.041;Jatkuva;23.4.2015;19.01.2026;Varsinais-Suomi;27.0;0.0;;;
3201;2400200;Hirsjärvi, Kirveslahti;W;Vedenkorkeus;24.062;Jatkuva;12.4.1995;18.01.2026;Varsinais-Suomi;4823.0;4796.0;;;
3207;3600930;Niemijärvi, oik;W;Vedenkorkeus;36.061;Jatkuva;1.1.1979;18.01.2026;Satakunta;4099.0;4061.0;;;
3212;5700162;Kortteinen pato;W;Vedenkorkeus;57.062;Jatkuva;1.12.1966;18.01.2026;Pohjois-Pohjanmaa;47.0;;;0.0;
3217;5703100;Lämsänkoski;W;Vedenkorkeus;57.031;Jatkuva;1.12.1973;18.01.2026;Pohjois-Pohjanmaa;48.0;13.0;;0.0;
3219;5800100;Tyrnävänjoki, lm;W;Vedenkorkeus;58.052;Jatkuva;10.4.1989;18.01.2026;Pohjois-Pohjanmaa;38.0;0.0;;;
3222;6500720;Pyhäjoki;W;Vedenkorkeus;65.652;Jatkuva;8.9.2004;18.01.2026;Lappi;38.0;0.0;;;
3225;8400800;Haapajärven tekoallas;W;Vedenkorkeus;84.088;Jatkuva;30.10.1966;19.01.2026;Pohjois-Pohjanmaa;38.0;0.0;;;
3232;6500710;Pallasjärvi;W;Vedenkorkeus;65.652;Jatkuva;7.9.2004;18.01.2026;Lappi;26618.0;26592.0;;;
3233;5400150;Venetpalo,ylä;W;Vedenkorkeus;54.041;Jatkuva;26.9.2004;18.01.2026;Pohjois-Pohjanmaa;26618.0;26592.0;;;
3234;8400900;Pattijoki;W;Vedenkorkeus;84.09;Jatkuva;7.6.1984;19.01.2026;Pohjois-Pohjanmaa;42.0;0.0;;;
3242;5300150;Jalkakosken sp;W;Vedenkorkeus;53.043;Jatkuva;4.10.2004;18.01.2026;Pohjois-Pohjanmaa;42.0;0.0;;;
3243;5300164;Haittaperän sp;W;Vedenkorkeus;53.082;Jatkuva;4.10.2004;18.01.2026;Pohjois-Pohjanmaa;42.0;0.0;;;
3256;2100300;Ridasjärvi, Pohjapato;W;Vedenkorkeus;21.094;Jatkuva;1.1.1994;17.01.2026;Uusimaa;25.0;0.0;;;
3259;2101710;Vantaanjoki, Vanhakaupunki;W;Vedenkorkeus;21.011;Jatkuva;18.10.2004;5.8.2014;Uusimaa;25.0;0.0;;;
3275;4900344;Kaitfors, Alavesi, Kvarnholm;W;Vedenkorkeus;49.021;Jatkuva;1.1.1987;31.12.2018;Pohjanmaa;25.0;0.0;;;
3276;4900345;Kaitfors;W;Vedenkorkeus;49.021;Jatkuva;1.1.1987;18.01.2026;Pohjanmaa;57.0;;;0.0;
3278;3510771;Lukkarinsanta;W;Vedenkorkeus;35.111;Jatkuva;30.11.2004;19.01.2026;Satakunta;-13.0;-50.0;;;
3279;1800110;Mallusjärvi;W;Vedenkorkeus;18.033;Jatkuva;1.1.1977;18.01.2026;Päijät-Häme;24.0;0.0;;;
3310;8400910;Pattijoen säännöstelypato, ylävesi;W;Vedenkorkeus;84.09;Jatkuva;26.8.2008;19.01.2026;Pohjois-Pohjanmaa;24.0;0.0;;;
3311;8400920;Pattijoen säännöstelypato, alavesi;W;Vedenkorkeus;84.09;Jatkuva;26.8.2008;19.01.2026;Pohjois-Pohjanmaa;24.0;0.0;;;
3312;6300101;Kivijoki;W;Vedenkorkeus;63.031;Jatkuva;5.11.2005;18.01.2026;Pohjois-Pohjanmaa;37.0;0.0;;;
3313;4700325;Ähtävänjoki, Hanhikoski;W;Vedenkorkeus;47.023;Jatkuva;24.9.2005;18.01.2026;Etelä-Pohjanmaa;-9871.0;-9911.0;;-9925.0;
3314;6702520;Tornionjoki, Tornion kaupunki;W;Vedenkorkeus;67.111;Jatkuva;17.11.2005;18.01.2026;Lappi;41.0;0.0;;;
3315;6503220;Ounasjoki, Kittilä kirkonkylä;W;Vedenkorkeus;65.542;Jatkuva;17.11.2005;18.01.2026;Lappi;31.0;0.0;;;
3316;7101340;Ivalojoki Ivalo kirkonkylä;W;Vedenkorkeus;71.412;Jatkuva;26.10.2005;18.01.2026;Lappi;22.0;0.0;;;
3321;3510721;Porin vanha silta;W;Vedenkorkeus;35.111;Jatkuva;10.8.2005;19.01.2026;Satakunta;-63.0;-100.0;;;
3322;0410441;Kärinki;W;Vedenkorkeus;04.119;Jatkuva;9.2.2000;18.01.2026;Etelä-Karjala;8627.0;8607.0;;;
3327;3501201;Nerosjärvi;W;Vedenkorkeus;35.783;Jatkuva;6.4.1981;18.01.2026;Kanta-Häme;27.0;0.0;;;
3781;3502550;Matkolammi;W;Vedenkorkeus;35.236;Jatkuva;17.11.2020;18.01.2026;Kanta-Häme;28.0;0.0;;;
3786;5600500;Piehinkijoki;W;Vedenkorkeus;56.001;Jatkuva;5.9.2019;18.01.2026;Pohjois-Pohjanmaa;28.0;0.0;;;
3799;3510440;Harjavalta, ala;W;Vedenkorkeus;35.121;Jatkuva;12.1.2020;25.3.2020;Satakunta;28.0;0.0;;;
3838;3503420;Lempäälä, ala;W;Vedenkorkeus;35.211;Jatkuva;15.8.2007;18.01.2026;Pirkanmaa;52.0;20.0;0.0;;
3855;4700355;Hattar, Alavesi;W;Vedenkorkeus;47.013;Jatkuva;21.10.2020;18.01.2026;Pohjanmaa;42.0;0.0;;-14.0;
3864;0408190;Naapuskoski, alavesi;W;Vedenkorkeus;04.271;Jatkuva;14.1.2021;19.01.2026;Pohjois-Savo;42.0;0.0;;-14.0;
3873;4207103;Seinäjoen ohjauspato, oikaisu-uoman suuosa;W;Vedenkorkeus;42.071;Jatkuva;21.3.2016;18.01.2026;Etelä-Pohjanmaa;54.0;;;0.0;
3928;3606000;Kodesjärvi;W;Vedenkorkeus;36.034;Jatkuva;31.5.2022;18.01.2026;Etelä-Pohjanmaa;0.0;;;;
3897;4700655;Herrfors, Alavesi;W;Vedenkorkeus;47.011;Jatkuva;4.3.2021;18.01.2026;Pohjanmaa;43.0;15.0;;0.0;
3899;4700705;Finnholm, Alavesi;W;Vedenkorkeus;47.013;Jatkuva;3.3.2021;18.01.2026;Pohjanmaa;57.0;14.0;;0.0;
3916;3400000;Ahmasoja;W;Vedenkorkeus;34.024;Jatkuva;1.6.2020;18.01.2026;Satakunta;3577.0;3544.0;;;
3938;G617302;Pohjoinen Julmalampi PJulmaAM;W;Vedenkorkeus;61.737;Jatkuva;4.9.2020;18.01.2026;Kainuu;0.0;-32.0;;;
3941;4400180;Alavudenjärvi;W;Vedenkorkeus;44.051;Jatkuva;3.11.2022;18.01.2026;Etelä-Pohjanmaa;;0.0;;;
3953;4207302;Kiikun pato, alavesi;W;Vedenkorkeus;42.071;Jatkuva;31.10.2022;18.01.2026;Etelä-Pohjanmaa;55.0;;;0.0;
3958;3509870;Piilijoki;W;Vedenkorkeus;35.153;Jatkuva;4.4.2023;4.10.2023;Satakunta;34.0;0.0;;-11.0;
3962;0410427;Saarijärvi, Juva;W;Vedenkorkeus;04.163;Jatkuva;9.4.2022;21.7.2025;Etelä-Savo;;;;9400.0;
3967;4802000;Djupsjön;W;Vedenkorkeus;48.004;Jatkuva;9.8.2024;18.01.2026;Pohjanmaa;;;;9400.0;
3974;0912000;Urpalanjoki, Tohmonsilta;W;Vedenkorkeus;09.001;Jatkuva;2.9.1970;19.01.2026;Kymenlaakso;1532.0;1511.0;;1505.0;
3981;1404850;Kuusjärvi;W;Vedenkorkeus;14.281;Jatkuva;18.3.2014;17.01.2026;Keski-Suomi;9999.0;9970.0;;;
3997;2700172;Hovirinnankoski, ylä;W;Vedenkorkeus;27.032;Jatkuva;19.6.2025;18.01.2026;Varsinais-Suomi;0.0;-28.0;;-38.0;
3998;2700112;Painionkoski, Painion luusua;W;Vedenkorkeus;27.042;Jatkuva;19.6.2025;18.01.2026;Varsinais-Suomi;0.0;-27.0;;-37.0;
4012;3505620;Kuorevesi, Vuohiselkä;W;Vedenkorkeus;35.611;Jatkuva;;;Keski-Suomi;0.0;-27.0;;-37.0;
1828;0406500;Maaninkajärvi, Ahkionlahti, ala;W;Vedenkorkeus;04.282;Jatkuva;16.03.1863;18.01.2026;Pohjois-Savo;7980.0;7950.0;7926.0;;
